brand,desc,overall_rating,rating_count,original_price,discount_price,offer_percentage,image_url
WROGN,Polo Collar T-shirt,"4.3
|
12 Ratings",12 Ratings,MRP ₹1499,₹734,(51% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25004666/2023/12/12/66c81206-6804-47f3-b724-b88c4bba85f21702358072012-WROGN-Polo-Collar-T-shirt-9971702358071613-1.jpg"");"
WROGN,Men White Henley Neck T-shirt,Nil,Nil,MRP ₹899,₹449,(50% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26854642/2024/1/10/b92be6e3-966c-40da-a046-b59d89de138b1704860460046WROGNMenWhiteHenleyNeckT-shirt1.jpg"");"
WROGN,Men Charcoal Slim Fit Sleeveless T-shirt,"4.2
|
14 Ratings",14 Ratings,MRP ₹899,₹404,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18130318/2022/5/3/e16df01d-cfbe-4214-8437-9b5e664b61241651550671725WROGNMenCharcoalSlimFitT-shirt1.jpg"");"
WROGN,Solid T-shirt,"3.6
|
35 Ratings",35 Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770228/2023/7/24/b0166157-3dd8-4b78-a8f4-f458ade0e6f21690183557123-WROGN-Men-Tshirts-9621690183556680-1.jpg"");"
WROGN,Graphic Printed Slim Fit Casual T-shirt,"4.5
|
22 Ratings",22 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309778/2023/6/6/a64877bb-e96e-46ae-9be1-6120da43db7e1686053502875-WROGN-Men-Tshirts-5201686053502473-1.jpg"");"
WROGN,Typography Printed Cotton Slim Fit T-shirt,"4.1
|
18 Ratings",18 Ratings,MRP ₹1199,₹515,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429962/2023/5/26/ce104367-0f02-4022-8622-0ef84d07bc7c1685111943682WROGNMenBlackPrintedAppliqueSlimFitT-shirt1.jpg"");"
WROGN,Typography Printed Pure Cotton Slim Fit T-shirt,"4.3
|
16 Ratings",16 Ratings,MRP ₹899,₹431,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309926/2023/10/30/73f5eb20-0e73-4b35-aa88-d7424dd934111698664321020WROGNTypographyPrintedPureCottonSlimFitT-shirt1.jpg"");"
WROGN,Men Orange Typography Printed Slim Fit T-shirt,"3.8
|
33 Ratings",33 Ratings,MRP ₹999,₹449,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18130362/2023/12/12/2c4d2410-0b78-4ef2-bd5a-b8915a94f0a81702357869968-WROGN-Men-Orange-Typography-Printed-Slim-Fit-T-shirt-4561702-1.jpg"");"
WROGN,Striped Slim Fit T-shirt,Nil,Nil,MRP ₹1399,₹699,(50% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429946/2023/5/26/30f8cc4d-e07a-406a-b993-3a42cd5516fe1685111920309WROGNMenGreenStripedPocketsSlimFitT-shirt1.jpg"");"
WROGN,Men Colourblocked Pure Cotton T-shirt,Nil,Nil,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26041402/2023/12/21/549228c6-497c-4649-be3b-e0d0aaceb81f1703160846268-WROGN-Men-Tshirts-3451703160845922-1.jpg"");"
WROGN,Men Brand Logo Printed Pure Cotton Slim Fit T-shirt,"3.8
|
66 Ratings",66 Ratings,MRP ₹1199,₹491,(59% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364476/2023/5/31/a0c835ee-81e9-4e57-af8e-9311571fc3e11685535971840-WROGN-Men-Tshirts-5671685535971490-1.jpg"");"
WROGN,Men Black Off-White Colourblocked Slim Fit Round Neck Pure Cotton T-shirt,"4.2
|
376 Ratings",376 Ratings,MRP ₹1199,₹479,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10188501/2019/8/23/20e76a9c-abf7-4f22-8df9-7175632c3c291566535075525-WROGN-Men-Tshirts-6741566535074404-1.jpg"");"
WROGN,Round Neck T-shirt,"4.6
|
27 Ratings",27 Ratings,MRP ₹1049,₹576,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18298714/2023/9/4/5c9fd1c8-464e-4e14-b535-7b069b9481be1693826814373-WROGN-Men-Tshirts-681693826813940-1.jpg"");"
WROGN,Graphic Printed Slim Fit Casual T-shirt,"3.7
|
13 Ratings",13 Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23769952/2023/11/9/19a47e4a-1fcf-49f7-9305-4b846cfe36631699501917644-WROGN-Graphic-Printed-Slim-Fit-Casual-T-shirt-71716995019171-1.jpg"");"
WROGN,Colourblocked Pure Cotton Slim Fit T-shirt,"4.4
|
8 Ratings",8 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770076/2023/11/9/6031a8e8-a0e2-4ed4-81ba-f52615b4ad051699501975409-WROGN-Colourblocked-Pure-Cotton-Slim-Fit-T-shirt-87916995019-1.jpg"");"
WROGN,Men Minions-Printed Cotton T-Shirts,"5
|
6 Ratings",6 Ratings,MRP ₹1199,₹515,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21665640/2023/1/23/35c54ba1-9b45-44b8-bd28-b595cb1c31c31674453988739Tshirts1.jpg"");"
WROGN,Graphic Printed Drop-Shoulder Sleeves Oversized T-shirt,Nil,Nil,MRP ₹999,₹559,(44% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26531122/2023/12/27/53edb101-9a80-4ec3-a1af-177d2ab29e9c1703676132709-WROGN-Men-Tshirts-8111703676132359-1.jpg"");"
WROGN,Men Pure Cotton Typography Printed Slim Fit T-shirt,"4.3
|
16 Ratings",16 Ratings,MRP ₹899,₹359,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364552/2023/11/9/5c150cd2-3c3e-4652-8cd6-f057bf38f5421699501859082-WROGN-Men-Pure-Cotton-Typography-Printed-Slim-Fit-T-shirt-32-1.jpg"");"
WROGN,Men Grey Slim Fit Striped Cotton Pure Cotton T-shirt,"3.9
|
1.8k Ratings",1.8k Ratings,MRP ₹1599,₹655,(59% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410594/2019/8/29/f03be442-9dab-453b-b14d-92f930129c401567058605982-WROGN-Men-Tshirts-8361567058604217-1.jpg"");"
WROGN,Men Pure Cotton T-shirt,Nil,Nil,MRP ₹899,₹521,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25538094/2023/11/9/9406b15c-2351-4847-ade2-57fc58ebce9e1699507403670-WROGN-Men-Tshirts-6371699507403286-1.jpg"");"
WROGN,Slim Fit Casual Cotton T-shirt,"4.2
|
31 Ratings",31 Ratings,MRP ₹899,₹449,(50% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429944/2023/5/26/a22b00e0-dc84-441a-9a97-68e53ffde38f1685111914356WROGNMenBlackAppliqueSlimFitT-shirt1.jpg"");"
WROGN,Solid With Typography Detail Long Sleeves Slim Fit T-shirt,Nil,Nil,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26315064/2023/12/19/03d28120-41ba-461a-b35b-8b7fc4d65e8d1702967010100-WROGN-Men-Tshirts-1831702967009707-1.jpg"");"
WROGN,Graphic Printed Drop-Shoulder Sleeves Oversized T-shirt,Nil,Nil,MRP ₹999,₹579,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26315132/2023/12/19/38be4427-d764-4220-bcff-6735884a8c971702965067163-WROGN-Men-Tshirts-2911702965066850-1.jpg"");"
WROGN,Men Printed Round Neck Slim Fit T-shirt,"4.5
|
13 Ratings",13 Ratings,MRP ₹899,₹431,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309766/2023/6/6/ebde49e7-a524-4b83-a718-fcf005523a771686049281471-WROGN-Men-Tshirts-5451686049281062-1.jpg"");"
WROGN,X Indian Infantry by A47 Printed Drop-Shoulder Pure Cotton Applique Detail T-shirt,"4.8
|
5 Ratings",5 Ratings,MRP ₹1499,₹824,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25307136/2023/10/16/48b7c70d-e320-4de8-9b9e-400b7c4bfc861697438064677-WROGN-Men-Tshirts-7411697438064418-1.jpg"");"
WROGN,Self Design Round-Neck Casual T-shirt,Nil,Nil,MRP ₹999,₹579,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26315268/2023/12/18/22804e21-0477-42ee-8cab-dd5bff2ffd091702873225558-WROGN-Men-Tshirts-2321702873225267-1.jpg"");"
WROGN,Men Floral Printed Round Neck Slim Fit T-shirt,"4.5
|
21 Ratings",21 Ratings,MRP ₹999,₹479,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23310032/2023/10/30/515c7faa-d3f9-45e7-8e38-ad92c53d26e71698664307454WROGNMenFloralPrintedRoundNeckSlimFitT-shirt1.jpg"");"
WROGN,Men Grey Printed Slim Fit Cotton T-shirt,"4.3
|
20 Ratings",20 Ratings,MRP ₹1049,₹503,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457612/2022/3/10/a4ad6edf-cb1c-40aa-abcb-4e616d40ef061646897631549WROGNMenCharcoalPrintedSlimFitT-shirt1.jpg"");"
WROGN,Men Navy Blue & Red Striped Slim Fit T-shirt,Nil,Nil,MRP ₹1099,₹494,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20999026/2022/11/30/e65a46e2-2e84-498c-b041-bcc9f4f3ff251669823276270WROGNMenNavyBlueStripedSlimFitT-shirt1.jpg"");"
WROGN,Round Neck Typography Printed Slim Fit Full Sleeves Casual T-shirt,"4.4
|
37 Ratings",37 Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770456/2023/7/25/3d0e5d1e-8494-49b7-8fca-3121b5314dda1690275599808-WROGN-Men-Tshirts-1051690275599376-1.jpg"");"
WROGN,Striped Pure Cotton Slim Fit T-shirt,"4.5
|
6 Ratings",6 Ratings,MRP ₹1399,₹671,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23769912/2023/7/18/9333d2d2-f9f8-43fe-b4fc-84351f8893841689662314206-WROGN-Men-Tshirts-5191689662313876-1.jpg"");"
WROGN,Brand Logo Printed Henley Neck Pure Cotton Slim Fit T-shirt,"3.9
|
21 Ratings",21 Ratings,MRP ₹1499,₹719,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770130/2023/7/14/31c7b109-7315-4614-8b89-c9b0f0bc6b4e1689318330053-WROGN-Men-Tshirts-6761689318329656-1.jpg"");"
WROGN,Men Pure Cotton Brand Logo Printed Slim Fit T-shirt,"4.3
|
61 Ratings",61 Ratings,MRP ₹999,₹449,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364542/2023/5/29/ea4f87ce-ea48-467a-898d-aa5427b5ada11685339128582-WROGN-Men-Tshirts-4901685339128171-1.jpg"");"
WROGN,Knitted Slim Fit Cotton T-shirt,Nil,Nil,MRP ₹1399,₹587,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429994/2023/5/26/4a4f0e8f-1d87-404e-891b-84e4f7dea6901685119993006WROGNMenBlackAppliqueSlimFitT-shirt1.jpg"");"
WROGN,Men Red & Black Colourblocked Cotton Polo Collar Slim Fit T-shirt,Nil,Nil,MRP ₹1499,₹674,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20999050/2022/11/30/065656c0-b311-4acc-87f4-d23b40e3bcb01669823295490WROGNMenRedHenleyNeckSlimFitT-shirt1.jpg"");"
WROGN,Striped Pure Cotton Slim Fit T-shirt,"4.4
|
27 Ratings",27 Ratings,MRP ₹1399,₹671,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770026/2023/7/18/0735f02f-a135-4d71-bebc-75605ffb08231689659559680-WROGN-Men-Tshirts-9491689659559378-1.jpg"");"
WROGN,Slim Fit Casual Cotton T-shirt,"4
|
9 Ratings",9 Ratings,MRP ₹1299,₹584,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429988/2023/5/26/cdfe0f3c-479c-4028-a6e8-ba6d9756a5151685111959415WROGNMenGreenRawEdgeSlimFitT-shirt1.jpg"");"
WROGN,Men Blue Brand Logo Printed Slim Fit T-shirt,"4.5
|
21 Ratings",21 Ratings,MRP ₹899,₹359,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17064560/2022/5/12/4570e23f-81d7-46fa-a951-27481bb9b5fd1652349768534-WROGN-Men-Tshirts-6241652349768178-1.jpg"");"
WROGN,Brand Logo Slim Fit T-shirt,"4.4
|
44 Ratings",44 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22998940/2023/5/27/ada16fc3-ce51-46b6-9b54-6d1aa45b311f1685189691648-WROGN-Men-Tshirts-541685189691228-1.jpg"");"
WROGN,Men Navy Blue Polo Collar Slim Fit Cotton T-shirt,"4.1
|
72 Ratings",72 Ratings,MRP ₹1499,₹629,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457544/2022/3/10/d9811af7-1e87-452f-87a8-cba3ef8eefea1646896757405WROGNMenNavyBluePoloCollarSlimFitT-shirt1.jpg"");"
WROGN,Solid With Typography Detail Long Sleeves Slim Fit T-shirt,Nil,Nil,MRP ₹1299,₹636,(51% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26315276/2023/12/19/3eae8777-8078-44fe-8363-b50c354e45e41702967020516-WROGN-Men-Tshirts-8941702967020163-1.jpg"");"
WROGN,Men Black & Olive Green Typography Printed Pure Cotton Slim Fit T-shirt,"4.1
|
53 Ratings",53 Ratings,MRP ₹1199,₹491,(59% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17025730/2022/7/21/295ed375-52a4-4312-8614-39eae81ce80a1658389169691-WROGN-Men-Tshirts-2481658389169212-1.jpg"");"
WROGN,Men Maroon Solid Round Neck T-shirt,"4.2
|
665 Ratings",665 Ratings,MRP ₹1399,₹629,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8426347/2019/1/16/fa2d8a10-b126-44b4-8dda-ba419293c8c01547618750000-WROGN-Men-Maroon-Solid-Round-Neck-T-shirt-6351547618748289-5.jpg"");"
WROGN,Abstract Printed Cotton Slim Fit T-shirt,"4.2
|
21 Ratings",21 Ratings,MRP ₹1049,₹419,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429952/2023/5/26/8e124bb3-eefb-46c7-b4a9-6626730811421685111923930WROGNMenBlackPrintedSlimFitT-shirt1.jpg"");"
WROGN,Men White Navy Blue Slim Fit Striped Round Neck Pure Cotton T-shirt,"4.1
|
1.2k Ratings",1.2k Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11363658/2020/3/2/ce66dc6a-9669-4c8a-a613-2d6a2e7ff13d1583130937332-WROGN-Men-Tshirts-6861583130935224-1.jpg"");"
WROGN,Tie & Dyed Slim Fit T-shirt,"4.3
|
4 Ratings",4 Ratings,MRP ₹1399,₹587,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429960/2023/5/26/328c8743-0e57-4917-bcbd-63eaf67cf8511685111939211WROGNMenBlueDyedPocketsSlimFitT-shirt1.jpg"");"
WROGN,Typography Printed & Ombre Pure Cotton Slim Fit T-shirt,"4.3
|
15 Ratings",15 Ratings,MRP ₹1299,₹610,(53% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23310044/2023/11/7/6d74755a-39b4-48a1-b8c1-f447c51b06b81699355036599-WROGN-Typography-Printed--Ombre-Pure-Cotton-Slim-Fit-T-shirt-1.jpg"");"
WROGN,Typography Printed Slim Fit Cotton T-shirt,Nil,Nil,MRP ₹1199,₹719,(40% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25473554/2023/10/13/9b80ae68-2f5c-42b6-9b32-5d12e8a4cbe61697216475815WROGNMenBlackTypographyPrintedAppliqueSlimFitT-shirt1.jpg"");"
WROGN,Printed Drop-Shoulder Sleeves Oversized T-shirt,Nil,Nil,MRP ₹999,₹579,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26315054/2023/12/27/53e9ef17-a42d-45c1-89d7-8bb01a94df3b1703671643347-WROGN-Men-Tshirts-9761703671642936-1.jpg"");"
WROGN,Men Pink & Yellow Colourblocked Slim Fit T-shirt,"4.2
|
103 Ratings",103 Ratings,MRP ₹1299,₹532,(59% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457600/2022/3/10/69f16759-41f0-4ee7-bc23-4fa87399f28e1646897021817WROGNMenPinkSlimFitT-shirt1.jpg"");"
WROGN,Men Self Striped Indigo Knitted Oversized T-shirt,Nil,Nil,MRP ₹1199,₹587,(51% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26041418/2023/12/7/62ad8da0-34c4-462a-b4c6-6d7390c758761701946422958-WROGN-Men-Tshirts-4951701946422611-1.jpg"");"
WROGN,Printed Pure Cotton Slim Fit T-shirt,"3.9
|
22 Ratings",22 Ratings,MRP ₹1149,₹494,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364428/2023/5/31/945aacb6-b5a4-4e8b-8f2f-1ff5ea68fb6b1685509801633-WROGN-Men-Tshirts-3901685509801214-1.jpg"");"
WROGN,Typography Printed Slim Fit T-shirt,"4.4
|
21 Ratings",21 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309924/2023/6/7/ceef62b4-4789-4d1a-a5c7-b8e9d49a075f1686139205265-WROGN-Men-Tshirts-8101686139204888-1.jpg"");"
WROGN,Men Graphic Printed Pure Cotton T-shirt,"4
|
31 Ratings",31 Ratings,MRP ₹1199,₹503,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364470/2023/5/30/fbf02a54-2bf9-4731-a9eb-738c29442c061685424473459-WROGN-Men-Tshirts-3391685424473039-1.jpg"");"
WROGN,Men White Dyed Cotton Pure Cotton T-shirt,"3.9
|
3.8k Ratings",3.8k Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8426459/2023/2/21/1b425c93-627a-4edc-96ea-b809aa40e5241676971648396-WROGN-Men-White-Dyed-Cotton-Pure-Cotton-T-shirt-347167697164-1.jpg"");"
WROGN,Pure Cotton Slim Fit Tie and Dye Casual T-shirt,"4.3
|
11 Ratings",11 Ratings,MRP ₹1299,₹519,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23310048/2023/11/7/b07a439d-373a-49c8-99d4-ab2e704d6f281699356362417-WROGN-Pure-Cotton-Slim-Fit-Tie-and-Dye-Casual-T-shirt-695169-1.jpg"");"
WROGN,Abstract Printed Slim Fit T-shirt,"4.2
|
9 Ratings",9 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23769946/2023/11/9/ff70c89d-7dad-4828-849c-92254f89325e1699501907172-WROGN-Abstract-Printed-Slim-Fit-T-shirt-4701699501906735-1.jpg"");"
WROGN,Men Solid Round Neck T-shirt,"4.1
|
58 Ratings",58 Ratings,MRP ₹1049,₹451,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22998812/2023/5/16/d37fd629-68f0-4081-b4b1-cc42c86e48d61684213951394-WROGN-Men-Tshirts-7811684213951014-1.jpg"");"
WROGN,Men Sea Green Slim Fit Solid Round Neck Pure Cotton T-shirt,"4.1
|
503 Ratings",503 Ratings,MRP ₹1299,₹623,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11363798/2023/12/12/89e69322-aa68-4427-b906-7757e7ea687a1702357232396-WROGN-Men-Sea-Green-Slim-Fit-Solid-Round-Neck-Pure-Cotton-T--1.jpg"");"
WROGN,Colourblocked Slim Fit T-shirt,"4.2
|
6 Ratings",6 Ratings,MRP ₹1399,₹671,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770348/2023/7/10/b08d58bd-1c9a-4b78-a929-6938ca3cbaea1688991625079-WROGN-Men-Tshirts-3921688991624709-1.jpg"");"
WROGN,Short Sleeves Graphic Printed Slim Fit T-shirt,Nil,Nil,MRP ₹999,₹579,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26531354/2023/12/28/a41ceae6-a268-42f3-a9e5-7339d9ed69e81703757516137-WROGN-Men-Tshirts-5241703757515749-1.jpg"");"
WROGN,Men Black & Blue Colourblocked Polo Collar Slim Fit Pure Cotton Casual T-shirt,"4
|
22 Ratings",22 Ratings,MRP ₹1499,₹599,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17026094/2022/4/14/84438a6e-b5d9-42a9-ac24-140317675d811649935948871-WROGN-Men-Tshirts-4181649935948352-3.jpg"");"
WROGN,Men Blue & White Polo Collar Slim Fit T-shirt,Nil,Nil,MRP ₹1499,₹674,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20999010/2022/11/30/864133e3-c695-494e-ae1f-751b86e9799e1669823266917WROGNMenBluePoloCollarSlimFitT-shirt1.jpg"");"
WROGN,Men Geometric Printed Slim Fit T-shirt,"4.4
|
16 Ratings",16 Ratings,MRP ₹999,₹479,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309980/2023/6/22/54878994-54ab-48c9-b851-35b21d8535771687424754407-WROGN-Men-Tshirts-4191687424754043-1.jpg"");"
WROGN,Men Round Neck Slim Fit T-shirt,Nil,Nil,MRP ₹1299,₹545,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21665638/2023/1/23/6c292d24-25d3-43e7-825e-2c6c032ecfeb1674454008709Tshirts1.jpg"");"
WROGN,Men Charcoal Grey Printed V-Neck Slim Fit Pure Cotton T-shirt,"3.8
|
1.3k Ratings",1.3k Ratings,MRP ₹999,₹479,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8426381/2021/3/18/6888206c-f96c-4b5b-90c0-5608c51509ae1616056784409-WROGN-Men-Charcoal-Grey-Printed-V-Neck-Slim-Fit-T-shirt-7316-1.jpg"");"
WROGN,Men Pure Cotton T-shirt,Nil,Nil,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26041372/2023/12/21/232dc9e1-b360-4107-8877-e85ba4fc2fe21703160849998-WROGN-Men-Tshirts-2031703160849619-1.jpg"");"
WROGN,Graphic Printed Slim Fit Round Neck Casual T-shirt,"3.8
|
27 Ratings",27 Ratings,MRP ₹999,₹549,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770468/2023/10/30/1bfdd0e0-21ba-4575-b460-721081bc4cc81698664337794WROGNGraphicPrintedSlimFitRoundNeckCasualT-shirt1.jpg"");"
WROGN,Men Green Slim Fit Solid Hood T-shirt,"4.1
|
492 Ratings",492 Ratings,MRP ₹1399,₹671,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12423306/2022/7/4/105fe54d-dd9b-4d4d-b38f-329f31aaef3b1656931343476-WROGN-Men-Green-Slim-Fit-Solid-Hood-T-shirt-7121656931343048-1.jpg"");"
WROGN,Round Neck Printed Slim Fit T-shirt,"4.1
|
7 Ratings",7 Ratings,MRP ₹899,₹521,(42% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17025768/2023/9/30/be3e2c2d-d74c-4d1c-b4e4-34973f902c941696071936522-WROGN-Men-Tshirts-7061696071936080-1.jpg"");"
WROGN,Men Navy Blue Printed Pure Cotton T-shirt,"3.9
|
20 Ratings",20 Ratings,MRP ₹1049,₹451,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17025400/2022/5/5/2b1dd0aa-e7a0-4b41-aec1-e27b5b981fee1651728676822-WROGN-Men-Tshirts-4451651728676316-1.jpg"");"
WROGN,Men White & Black Striped Polo Collar Cotton Slim Fit T-shirt,"3.6
|
14 Ratings",14 Ratings,MRP ₹1599,₹671,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457640/2023/12/12/7b67f403-4404-40c0-9a93-623d05d52a351702357430822-WROGN-Men-White--Black-Striped-Polo-Collar-Cotton-Slim-Fit-T-1.jpg"");"
WROGN,Abstract Printed Slim Fit T-shirt,Nil,Nil,MRP ₹1299,₹558,(57% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429968/2023/5/26/ffec8f60-af19-4a76-8fdd-3e4df09aa8701685111948952WROGNMenWhiteCamouflagePrintedAppliqueSlimFitT-shirt1.jpg"");"
WROGN,Men Black Orange Typography Printed Slim Fit Pure Cotton T-shirt,"4.3
|
49 Ratings",49 Ratings,MRP ₹999,₹399,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14456936/2021/6/23/4cbca717-6d76-4794-9c4f-377e49fe20df1624435050982-WROGN-Men-Tshirts-6501624435050303-1.jpg"");"
WROGN,Abstract Printed Pure Cotton Slim Fit T-shirt,"3.9
|
25 Ratings",25 Ratings,MRP ₹1199,₹575,(52% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770120/2023/8/10/49cf0a69-4f77-43b3-b668-697ca4ba9c921691651628472-WROGN-Men-Tshirts-6731691651628055-1.jpg"");"
