brand,desc,overall_rating,rating_count,original_price,discount_price,offer_percentage,image_url
HRX by Hrithik Roshan,Men Black Printed Round Neck Lifestyle Pure Cotton T-shirts,"4.2
|
1.6k Ratings",1.6k Ratings,MRP ₹699,₹377,(46% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8897835/2019/7/5/5ced819f-8fb1-4f1b-b4bc-515af478c3c11562328875734-HRX-by-Hrithik-Roshan-Men-Tshirts-3651562328874098-1.jpg"");"
HRX by Hrithik Roshan,Printed Antimicrobial Badminton T-shirt,"4.4
|
9 Ratings",9 Ratings,MRP ₹1299,₹389,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984428/2023/10/4/d9dcdc2b-fe5b-4851-baa2-62f037dcfedb1696408296927-HRX-by-Hrithik-Roshan-Men-Tshirts-5111696408296449-1.jpg"");"
HRX by Hrithik Roshan,Men Printed Rapid-Dry Badminton T-shirt,"4.9
|
7 Ratings",7 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984378/2023/10/18/23ef9538-47b6-43ff-9da1-dae5f5f3bf621697607114884-HRX-by-Hrithik-Roshan-Men-Tshirts-2811697607114576-1.jpg"");"
HRX by Hrithik Roshan,Men Conversational Print T-shirt,"4.2
|
16 Ratings",16 Ratings,MRP ₹899,₹269,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069400/2023/7/13/7e9d0a74-a61c-4c25-a86f-97c20a67c12e1689230391827-HRX-by-Hrithik-Roshan-Men-Tshirts-7871689230391471-1.jpg"");"
HRX by Hrithik Roshan,Printed Detail Lifestyle T-shirt,"4.2
|
14 Ratings",14 Ratings,MRP ₹699,₹384,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069622/2023/11/23/d313c670-c35a-4a62-87d1-9efb4a22608e1700717431234-HRX-by-Hrithik-Roshan-Men-Tshirts-7151700717430966-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Training T-shirt,"4.8
|
10 Ratings",10 Ratings,MRP ₹599,₹329,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984322/2023/12/13/e845fc56-2e2c-4155-8656-348bacceb46e1702459732068-HRX-by-Hrithik-Roshan-Men-Tshirts-3201702459731833-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Printed Reflective Detailed Rapid-Dry Running T-shirt,"4.2
|
6 Ratings",6 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24083014/2023/12/18/c562cf47-d709-4e25-b5be-fdc4b0baf8851702889032617HRXbyHrithikRoshanBrandLogoPrintedReflectiveDetailedRapid-Dr1.jpg"");"
HRX by Hrithik Roshan,Men Printed Drop-Shoulder Sleeves Pure Cotton Oversized T-shirt,"3.3
|
9 Ratings",9 Ratings,MRP ₹1299,₹454,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25949656/2023/11/28/1e8ae6de-650b-4dd6-ae8c-907e11d08e2a1701171322251-HRX-by-Hrithik-Roshan-Typography-print-Black-Lifestyle-Overs-1.jpg"");"
HRX by Hrithik Roshan,Rapid Dry Sports T-shirt,"4.3
|
6 Ratings",6 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23559436/2023/11/27/bf12eb7f-bca3-4c59-b53b-5e83b34a36fe1701084360012-HRX-by-Hrithik-Roshan-Men-Tshirts-831701084359459-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Optic White Rapid-Dry Solid Tshirts,"4
|
578 Ratings",578 Ratings,MRP ₹899,₹404,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17860678/2022/6/2/497177d6-b784-4717-a89a-c23f7fd0fb9e1654152751394-HRX-by-Hrithik-Roshan-Men-White--Grey-Printed-T-shirt-514165-1.jpg"");"
HRX by Hrithik Roshan,Men High Neck T-shirt,"4.2
|
108 Ratings",108 Ratings,MRP ₹1199,₹539,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24942086/2023/9/20/017d3b03-97f2-4ffb-a07a-3b5aa5061ba01695187257566-HRX-by-Hrithik-Roshan-Men-Tshirts-9511695187256857-1.jpg"");"
HRX by Hrithik Roshan,Men Solid T-shirt,"4.1
|
7 Ratings",7 Ratings,MRP ₹599,₹329,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542680/2023/12/19/aaacf006-0668-4364-9178-9565bb8a0fb21702966428807-HRX-by-Hrithik-Roshan-Men-Tshirts-8701702966428435-1.jpg"");"
HRX by Hrithik Roshan,Minimal Logo Printed Raglan Sleeves Rapid-Dry Training Polo T-shirt,"3.8
|
5 Ratings",5 Ratings,MRP ₹1099,₹329,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21774348/2023/10/27/e552eaaf-4efa-4be9-aceb-5503733711581698398766287-HRX-by-Hrithik-Roshan-Men-Tshirts-9441698398765908-1.jpg"");"
HRX by Hrithik Roshan,Printed Rapid-Dry Training T-shirt,"4.2
|
16 Ratings",16 Ratings,MRP ₹1499,₹449,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049822/2023/9/6/5b2de560-03f5-47b5-a0d4-05debd17f7361693988959491-HRX-by-Hrithik-Roshan-Men-Black--Orange-Printed-T-shirt-8721-1.jpg"");"
HRX by Hrithik Roshan,Colourblocked Rapid-Dry Racket Sport Polo Collar T-shirt,"3.8
|
6 Ratings",6 Ratings,MRP ₹1299,₹389,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984370/2023/11/9/cc80e388-a1aa-44ea-ab01-2d44f1ab47361699520150401-HRX-by-Hrithik-Roshan-Men-Tshirts-1901699520150061-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Lifestyle Men Jet Black Bio-Wash Geometric T-shirt,"4
|
97 Ratings",97 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16937956/2022/8/2/dc187d9f-d8d3-4b58-8499-5b6663a6f7ed1659433502155-HRX-by-Hrithik-Roshan-Men-Tshirts-4761659433501663-1.jpg"");"
HRX by Hrithik Roshan,Men Grey Melange Solid Round Neck T-shirt,"4.1
|
3.4k Ratings",3.4k Ratings,MRP ₹899,₹359,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314396/2018/4/10/11523360515702-HRX-by-Hrithik-Roshan-Men-Tshirts-5621523360515591-1.jpg"");"
HRX by Hrithik Roshan,Men Brand Logo Printed T-shirt,Nil,Nil,MRP ₹599,₹269,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542570/2023/12/19/68f202d7-6d9b-45d4-af73-97c7ab62619e1702969124684-HRX-by-Hrithik-Roshan-Men-Tshirts-621702969124322-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Rapid-Dry Brand Carrier T-shirt,"4.3
|
274 Ratings",274 Ratings,MRP ₹899,₹494,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17861064/2023/2/8/c6d680c7-377e-4ed5-9605-ecfeffc767591675835682616-HRX-by-Hrithik-Roshan-Men-Tshirts-7631675835682001-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Mazarine Blue Typographic Rapid-Dry Antimicrobial Training Tshirt,"4.3
|
2.2k Ratings",2.2k Ratings,MRP ₹899,₹359,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13040630/2021/2/15/afb7f3a4-8bf8-4402-b67b-5b0187af860d1613379931944-HRX-by-Hrithik-Roshan-Men-Blue-Printed-Round-Neck-T-shirt-82-1.jpg"");"
HRX by Hrithik Roshan,Typography Printed Reflective Detailed Rapid-Dry Running T-shirt,Nil,Nil,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24083042/2023/12/14/aa711895-d66b-40c1-9df0-edceded148671702553130166HRXbyHrithikRoshanTypographyPrintedReflectiveDetailedRapid-D1.jpg"");"
HRX by Hrithik Roshan,Men Self Design High Neck Running T-shirt,"4
|
68 Ratings",68 Ratings,MRP ₹1199,₹539,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24762246/2023/9/28/a9da3249-be5f-410d-8130-4e48f92943b21695892781465-HRX-by-Hrithik-Roshan-Men-Tshirts-7431695892780874-1.jpg"");"
HRX by Hrithik Roshan,Antimicrobial Typography Printed Training T-shirt,"4.3
|
122 Ratings",122 Ratings,MRP ₹599,₹239,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464666/2023/3/20/884c07f7-f176-466d-822e-251853af01621679292210198-HRX-by-Hrithik-Roshan-Men-Tshirts-6561679292209615-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Brand Logo Printed Training T-shirt,"4.4
|
8 Ratings",8 Ratings,MRP ₹1099,₹329,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23264228/2023/8/10/752e206b-fca3-4da7-b36c-fa015d48d8fd1691661672607-HRX-by-Hrithik-Roshan-Men-Tshirts-1711691661672009-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Polo Collar T-shirt,"4.2
|
16 Ratings",16 Ratings,MRP ₹1499,₹674,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23217312/2023/5/26/47e87f63-f66e-46c5-843a-b492ffd3686d1685085551806-HRX-by-Hrithik-Roshan-Red-Casual-Mens-Polyster-T-Shirts-5801-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Racketsport Men Jet Black Rapid-Dry Abstract Tshirts,"4.3
|
275 Ratings",275 Ratings,MRP ₹1099,₹439,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16938136/2022/3/9/e6fbbe1a-eb27-4456-bef8-eb7a685392231646804381465-HRX-by-Hrithik-Roshan-Men-Tshirts-7261646804380999-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Print Lifestyle T-shirt,"3.8
|
31 Ratings",31 Ratings,MRP ₹599,₹269,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542766/2023/12/4/54587066-3e06-4690-99d7-4a660b95b3211701680626018-HRX-by-Hrithik-Roshan-Men-Tshirts-2531701680625664-1.jpg"");"
HRX by Hrithik Roshan,Printed Colourblocked Running T-shirt,"4.2
|
248 Ratings",248 Ratings,MRP ₹1299,₹519,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21951872/2023/3/13/c69af1f8-d3ff-4973-91bf-fba81faa6e8a1678703160383-HRX-by-Hrithik-Roshan-Men-Tshirts-1721678703159982-1.jpg"");"
HRX by Hrithik Roshan,Men White Rapid Dry Camo Training T-shirt,"4.2
|
9.3k Ratings",9.3k Ratings,MRP ₹1099,₹439,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5842076/2018/12/20/353cd269-5498-4aa9-a6ca-c503fcd2f2c61545286560719-HRX-by-Hrithik-Roshan-Men-White-Rapid-Dry-Camo-Training-T-sh-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Printed Rapid-Dry Running T-shirt,"3.9
|
21 Ratings",21 Ratings,MRP ₹899,₹494,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24082986/2023/12/18/06ccf1b2-9f40-49a1-a4a9-edd5aa6b0ff71702889003059HRXbyHrithikRoshanBrandLogoPrintedRapid-DryRunningT-shirt1.jpg"");"
HRX by Hrithik Roshan,Men Self Design High Neck Running T-shirt,"4
|
68 Ratings",68 Ratings,MRP ₹1199,₹539,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24762246/2023/9/28/a9da3249-be5f-410d-8130-4e48f92943b21695892781465-HRX-by-Hrithik-Roshan-Men-Tshirts-7431695892780874-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Rapid-Dry Brand Carrier T-shirt,"4.3
|
274 Ratings",274 Ratings,MRP ₹899,₹494,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17861064/2023/2/8/c6d680c7-377e-4ed5-9605-ecfeffc767591675835682616-HRX-by-Hrithik-Roshan-Men-Tshirts-7631675835682001-1.jpg"");"
HRX by Hrithik Roshan,Men Brand Detail T-shirt,"4.4
|
22 Ratings",22 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069578/2023/7/31/0554325b-0c71-4b48-b348-7eeafa3d96091690788276035-HRX-by-Hrithik-Roshan-Men-Tshirts-5881690788275567-1.jpg"");"
HRX by Hrithik Roshan,Pure Cotton Relaxed Fit T-shirt,Nil,Nil,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984064/2023/11/10/3e665420-4b5f-44b0-8982-5689df9228de1699611450217-HRX-by-Hrithik-Roshan-Men-Tshirts-5741699611449874-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Brand Logo Printed Training T-shirt,"4.4
|
8 Ratings",8 Ratings,MRP ₹1099,₹329,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23264228/2023/8/10/752e206b-fca3-4da7-b36c-fa015d48d8fd1691661672607-HRX-by-Hrithik-Roshan-Men-Tshirts-1711691661672009-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Mazarine Blue Typographic Rapid-Dry Antimicrobial Training Tshirt,"4.3
|
2.2k Ratings",2.2k Ratings,MRP ₹899,₹359,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13040630/2021/2/15/afb7f3a4-8bf8-4402-b67b-5b0187af860d1613379931944-HRX-by-Hrithik-Roshan-Men-Blue-Printed-Round-Neck-T-shirt-82-1.jpg"");"
HRX by Hrithik Roshan,Men Graphic Printed T-shirt,"4.4
|
5 Ratings",5 Ratings,MRP ₹1299,₹545,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25820104/2023/11/22/59195d52-cc3d-417b-915c-8fc30c08f5451700648996710-HRX-by-Hrithik-Roshan-Fashion-Oversized-White-Mens-Lifestyle-1.jpg"");"
HRX by Hrithik Roshan,Printed Rapid-Dry Training T-shirt,"4.7
|
9 Ratings",9 Ratings,MRP ₹1499,₹449,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049846/2023/9/13/4585e4d2-f972-4a2c-a462-62a176f6868e1694598992433-HRX-by-Hrithik-Roshan-Men-Teal-Printed-T-shirt-2781694598991-1.jpg"");"
HRX by Hrithik Roshan,Men Printed Rapid-Dry Badminton T-shirt,"4.1
|
9 Ratings",9 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984312/2023/10/18/6938bbc5-e21f-4b71-b7e0-d98897f5ccb11697611411159-HRX-by-Hrithik-Roshan-Men-Tshirts-1671697611410858-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Running Rapid-Dry T-shirt,"3.8
|
6 Ratings",6 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014160/2023/8/11/d0760484-cfe9-48aa-8c95-c8d611ef7f581691738826165-HRX-by-Hrithik-Roshan-Men-Tshirts-6541691738825536-1.jpg"");"
HRX by Hrithik Roshan,Rapid-Dry Striped Training T-shirt,"4.6
|
5 Ratings",5 Ratings,MRP ₹899,₹224,(75% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23559538/2023/12/4/a7c418a5-dbef-4d2d-bd80-350ef7778fbe1701690982844-HRX-by-Hrithik-Roshan-Men-Tshirts-2151701690982408-1.jpg"");"
HRX by Hrithik Roshan,Men Placement Print Detail T-shirt,"4.3
|
6 Ratings",6 Ratings,MRP ₹599,₹329,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542638/2023/12/19/ff3e7bd4-cc5d-415d-b9ef-fdf6c370d8bd1702968051074-HRX-by-Hrithik-Roshan-Men-Tshirts-5221702968050636-1.jpg"");"
HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"4.2
|
183 Ratings",183 Ratings,MRP ₹599,₹329,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464676/2023/3/7/563e6b8b-5611-47b1-ba48-68f47f67c7af1678178376792-HRX-by-Hrithik-Roshan-Men-Tshirts-961678178376285-1.jpg"");"
HRX by Hrithik Roshan,Rapid-Dry Reflective Running T-shirt,Nil,Nil,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984460/2023/11/9/0b58369a-6fe5-45d4-9779-f90b0bd485f51699521527487-HRX-by-Hrithik-Roshan-Men-Tshirts-8701699521527113-1.jpg"");"
HRX by Hrithik Roshan,Training Men Black Rapid-Dry Typography Printed T-shirt,"4.3
|
171 Ratings",171 Ratings,MRP ₹699,₹328,(53% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15289542/2021/12/21/16597999-ca12-4506-a381-0a261f7388ef1640063352449-HRX-by-Hrithik-Roshan-Men-Tshirts-9361640063351892-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Training T-shirt,"4
|
20 Ratings",20 Ratings,MRP ₹899,₹359,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069656/2023/7/27/dc1085ae-4029-4b23-8def-52ee9890102d1690443760484-HRX-by-Hrithik-Roshan-Men-Tshirts-6201690443759990-1.jpg"");"
HRX by Hrithik Roshan,Rapid Dry Printed Sports T-shirt,Nil,Nil,MRP ₹899,₹359,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984328/2023/11/27/4281cf2b-d6d8-44c1-9fae-ed83ecf8e10a1701085598267-HRX-by-Hrithik-Roshan-Men-Tshirts-6651701085597804-1.jpg"");"
HRX by Hrithik Roshan,Antimicrobial Training or Gym T-shirt,"4.3
|
92 Ratings",92 Ratings,MRP ₹599,₹239,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464594/2023/2/20/5e37ab8b-d3fd-496f-b40a-615b95b1258c1676873810763-HRX-by-Hrithik-Roshan-Men-Tshirts-871676873809981-1.jpg"");"
HRX by Hrithik Roshan,Men Navy Blue Typography Printed Slim Fit Rapid Dry T-shirt,"4.1
|
143 Ratings",143 Ratings,MRP ₹899,₹422,(53% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19018382/2022/7/26/4046941f-74f8-4c16-8349-b57e639453fc1658831843225-HRX-by-Hrithik-Roshan-Men-Tshirts-4871658831842642-1.jpg"");"
HRX by Hrithik Roshan,Rapid-Dry Running Reflective T-shirt,Nil,Nil,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984458/2023/11/9/cff23079-45b4-4bf3-842c-46f386c8e6a91699520926262-HRX-by-Hrithik-Roshan-Men-Tshirts-4501699520925844-1.jpg"");"
HRX by Hrithik Roshan,Colourblocked Polo Collar Racket Sport Rapid-Dry T-shirt,Nil,Nil,MRP ₹1299,₹324,(75% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984438/2023/12/6/ffed85d7-c3c7-46b1-8564-9518ada27da61701855430247-HRX-by-Hrithik-Roshan-Men-Tshirts-2141701855429807-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Running T-shirt,Nil,Nil,MRP ₹1299,₹714,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21771750/2023/12/19/818829f5-e04f-4746-b959-0889d0db6ee11702973941823-HRX-by-Hrithik-Roshan-Men-Tshirts-7691702973941323-1.jpg"");"
HRX by Hrithik Roshan,Men Orange Printed T-shirt,"4.1
|
4.4k Ratings",4.4k Ratings,MRP ₹899,₹332,(63% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700905/2018/2/19/11519026688690-HRX-by-Hrithik-Roshan-Men-Orange-Printed-T-shirt-1731519026688492-1.jpg"");"
HRX by Hrithik Roshan,Men Rapid-Dry Running T-Shirt,"4
|
198 Ratings",198 Ratings,MRP ₹899,₹422,(53% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23231428/2023/5/29/72875045-caa7-4cfb-a91d-b61167b601d81685363771963-HRX-by-Hrithik-Roshan-Men-Tshirts-5711685363771635-1.jpg"");"
HRX by Hrithik Roshan,Geometric Printed Regular Fit Rapid-Dry Racket Sport T-shirt,"4.4
|
18 Ratings",18 Ratings,MRP ₹1299,₹584,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984308/2023/11/9/19c99d47-0d09-4f35-b490-4cbe41543a881699520887841-HRX-by-Hrithik-Roshan-Men-Tshirts-1311699520887510-1.jpg"");"
HRX by Hrithik Roshan,Printed Detail Rapid-Dry Training T-shirt,"4.1
|
67 Ratings",67 Ratings,MRP ₹599,₹329,( 45 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464580/2023/3/30/c38171fc-6d5e-4e15-ac6b-e301fe1edf7e1680157293246-HRX-by-Hrithik-Roshan-Men-Tshirts-4961680157292550-1.jpg"");"
HRX by Hrithik Roshan,Men Reflective Detail Running T-shirt,"4.3
|
29 Ratings",29 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014080/2023/8/7/7e393a5d-a854-423f-a9b8-84f432a2a6881691399316766-HRX-by-Hrithik-Roshan-Men-Tshirts-2641691399316321-1.jpg"");"
HRX by Hrithik Roshan,Men Typography Printed Rapid-Dry Running T-shirt,"4.1
|
17 Ratings",17 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014132/2023/8/16/141e6501-6b08-41e2-b58c-ea757a7663e91692182652643-HRX-by-Hrithik-Roshan-Men-Tshirts-131692182652150-1.jpg"");"
HRX by Hrithik Roshan,Typography Printed Rapid-Dry Outdoor T-shirt,Nil,Nil,MRP ₹1099,₹274,(75% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22411772/2023/9/6/19efdbd1-cb55-48e4-bb43-801d3017b4d61693988246496-HRX-by-Hrithik-Roshan-Men-White-Typography-Printed-T-shirt-5-1.jpg"");"
HRX by Hrithik Roshan,Printed Lifestyle T-shirt,Nil,Nil,MRP ₹699,₹384,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069712/2023/11/23/0a2a3b45-38ac-452d-8235-4aa3036076f11700717018416-HRX-by-Hrithik-Roshan-Men-Tshirts-6861700717018118-1.jpg"");"
HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Teal Blue Rapid-Dry Antimicrobial Brand Carrier T-shirt,"4.4
|
286 Ratings",286 Ratings,MRP ₹699,₹349,(50% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18341304/2022/6/23/26f62afe-9f60-49aa-893d-c199455a7cd41655966741552-HRX-by-Hrithik-Roshan-Men-Tshirts-6961655966740541-1.jpg"");"
HRX by Hrithik Roshan,Typography Printed Rapid-Dry Training T-shirt,"4.2
|
5 Ratings",5 Ratings,MRP ₹599,₹359,(40% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984126/2023/12/29/5180f077-51a1-4619-8540-8c45ab012f961703844075900-HRX-by-Hrithik-Roshan-Men-Tshirts-3001703844075507-1.jpg"");"
HRX by Hrithik Roshan,Men Brand Logo Printed Rapid-Dry Running T-shirt,"4.7
|
16 Ratings",16 Ratings,MRP ₹899,₹269,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014082/2023/8/23/9a05585b-5fe0-4568-bfc9-1178c2ec46251692773141815-HRX-by-Hrithik-Roshan-Men-Tshirts-1631692773141306-1.jpg"");"
HRX by Hrithik Roshan,Men Brand Logo Printed T-shirt,"4.2
|
47 Ratings",47 Ratings,MRP ₹599,₹329,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542812/2023/12/4/c6f06916-8525-4f92-8df2-eb27c78d4b301701674093976-HRX-by-Hrithik-Roshan-Men-Tshirts-691701674093643-1.jpg"");"
HRX by Hrithik Roshan,Fighter Collection Men Loose Fit Cotton T-shirt,Nil,Nil,MRP ₹999,₹549,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26733112/2024/1/8/f7b2f33b-706c-4e83-89c9-1513fb5e96741704696637595-HRX-by-Hrithik-Roshan-Fighter-Collection-Men-Loose-Fit-Cotto-1.jpg"");"
HRX by Hrithik Roshan,Brand Logo Printed Rapid-Dry Training T-shirt,"4.4
|
248 Ratings",248 Ratings,MRP ₹599,₹239,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464690/2023/3/7/ddd408ee-d7c4-4597-9f1b-00b425327deb1678184196583-HRX-by-Hrithik-Roshan-Men-Tshirts-6641678184195858-1.jpg"");"
HRX by Hrithik Roshan,Men Black Printed Bio-Wash Training Tshirt,"4.2
|
1.7k Ratings",1.7k Ratings,MRP ₹699,₹314,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11999538/2020/7/16/3559f47b-7b64-4197-85c3-c25d4a8e4d291594905852235SHAVYARedBeigePureSilkWovenDesignBanarasiSareeTshirtsHRXbyHr1.jpg"");"
HRX by Hrithik Roshan,Pure Cotton Yoga T-shirt,"3.8
|
13 Ratings",13 Ratings,MRP ₹1299,₹389,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21775028/2023/8/24/0d702e8a-d035-4138-9f60-4ba40500e45e1692876876766-HRX-by-Hrithik-Roshan-Men-Tshirts-1651692876876292-1.jpg"");"
